loc_code,general_hh_inc_y1,general_hh_inc_y2,general_hh_inc_y3,general_hh_inc_y4,general_hh_inc_y5,single_hh_inc_y1,single_hh_inc_y2,single_hh_inc_y3,single_hh_inc_y4,single_hh_inc_y5,general_hh_ratio_y1,general_hh_ratio_y2,general_hh_ratio_y3,general_hh_ratio_y4,general_hh_ratio_y5,foreign_hh_inc_y1,foreign_hh_inc_y2,foreign_hh_inc_y3,foreign_hh_inc_y4,foreign_hh_inc_y5,foreign_hh_ratio_y1,foreign_hh_ratio_y2,foreign_hh_ratio_y3,foreign_hh_ratio_y4,foreign_hh_ratio_y5,demolished_apt_y1,demolished_apt_y2,demolished_apt_y3,demolished_apt_y4,demolished_apt_y5,general_household_apt,foreign_household_apt,demolished_apt_avg,natural_demand,multi_homeowner_inc_y1,multi_homeowner_inc_y2,multi_homeowner_inc_y3,local_buyer_ratio_y1,local_buyer_ratio_y2,local_buyer_ratio_y3,adj_price_y1,adj_price_y2,adj_price_y3,absorbed_supply_y1,absorbed_supply_y2,absorbed_supply_y3,nonlocal_buyer_ratio_y1,nonlocal_buyer_ratio_y2,nonlocal_buyer_ratio_y3,internal_invest_demand_3yr_wgt_y1,internal_invest_demand_3yr_wgt_y2,internal_invest_demand_3yr_wgt_y3,internal_investment_demand,external_investment_demand,investment_demand,single_and_foreign_hh_inc,single_foreign_own_occ_ratio,income_quintile,single_foreign_hh_growth_effective_demand,multi_hh_and_demolished_hh_inc,multi_demolished_own_occ_ratio,non_single_demolished_hh_growth_effective_demand,natural_apt_effective_demand,mibun_y4,unsold_level_adj_ratio,unsold_level_adj_invest_demand,apt_hh_over_threshold_mm,apt_hh_over_threshold_js,exclusive_area_upper_limit,own_hh_ratio,own_move_plan_yn,apt_owner_hh,rent_hh_ratio,rent_move_plan_yn,apt_renter_hh,nonapt_hh_ratio,nonapt_move_plan_yn,nonapt_price_adj,nonapt_move_demand,total_move_demand,general_hh_y1,general_hh_y2,general_hh_y3,general_hh_y4,general_hh_y5,general_hh_y6,single_hh_y1,single_hh_y2,single_hh_y3,single_hh_y4,single_hh_y5,single_hh_y6,general_hh_apt_inc_y1,general_hh_apt_inc_y2,general_hh_apt_inc_y3,general_hh_apt_inc_y4,general_hh_apt_inc_y5,general_hh_apt_inc_AVG,single_hh_apt_inc_y1,single_hh_apt_inc_y2,single_hh_apt_inc_y3,single_hh_apt_inc_y4,single_hh_apt_inc_y5,single_hh_apt_inc_AVG,general_hh_apt_demand_y1,general_hh_apt_demand_y2,general_hh_apt_demand_y3,general_hh_apt_demand_y4,general_hh_apt_demand_y5,general_hh_apt_inc,foreign_hh_y1,foreign_hh_y2,foreign_hh_y3,foreign_hh_y4,foreign_hh_y5,foreign_hh_y6,foreign_hh_apt_inc_y1,foreign_hh_apt_inc_y2,foreign_hh_apt_inc_y3,foreign_hh_apt_inc_y4,foreign_hh_apt_inc_y5,foreign_hh_apt_inc,demolished_apt_inc,multi_homeowner_y1,multi_homeowner_y2,multi_homeowner_y3,multi_homeowner_y4,avg_trade_price_y1,avg_trade_price_y2,avg_trade_price_y3,py_bprice_y1,py_bprice_y2,py_bprice_y3,internal_invest_demand_y1,internal_invest_demand_y2,internal_invest_demand_y3,internal_invest_demand,bqty_y1,bqty_y2,bqty_y3,mibun_y1,mibun_y2,mibun_y3,b_p_mi_y1,b_p_mi_y2,b_p_mi_y3,external_invest_demand_3yr_wgt_y1,external_invest_demand_3yr_wgt_y2,external_invest_demand_3yr_wgt_y3,external_invest_demand_y1,external_invest_demand_y2,external_invest_demand_y3,external_invest_demand,total_invest_demand,new_demand_volume,py_bprice_y3_34py,bprice_threshold_ratio,own_hh_apt_move_demand,py_bprice_y3_34py2,py_bprice_y3_34py2_55,rent_hh_apt_move_demand,apt_hh_ratio,sp_hh_ratio,mf_hh_ratio,nonapt_adj,interest_rate,repayment_y,LTV,DTI,py_bprice_y3*34,loan_level,monthly_repayment,annual_income,income_15_20m,income_20_25m,income_25_30m,income_30_40m,income_40_50m,income_50_60m,income_60_70m,income_70_100m,income_100m_over,single_and_foreign_demand,multi_and_demolished_demand,hh_increase_demand,internal_invest_demand2,external_invest_demand2,house_qty,mibun_y4_2,unsold_level_ratio,total_invest_demand_eff,effective_demand,supply_volume_3y,effective_demand_to_supply,demand_supply_grade,today
11320,-1700.0,-1892.0,-1355.0,-1607.0,-1130.0,2231.0,2969.0,1891.0,1781.0,1822.0,0.5,0.49,0.49,0.49,0.49,13.0,19.0,75.0,81.0,98.0,0.15,0.15,0.16,0.15,0.15,0,0,0,288,0,296,9,58,363,-53,55,179,0.46,0.53,0.54,,,,300,7,-12,0.54,0.47,0.46,0.2,0.3,0.5,,,,1061.2,0.3,0.0,0,-698.83,0.7,0,0,64,1.0,64.0,0,0,110,0.74,0.05,0,0.26,0.2,0,0.65,0.4,0.6,0,0,126831.0,127362.0,128439.0,128975.0,129149.0,129841.0,32653.0,34884.0,37853.0,39744.0,41525.0,43347.0,-850.0,-927.08,-663.95,-787.43,-553.7,-756.43,1115.5,1454.81,926.59,872.69,892.78,1052.47,265.5,527.73,262.64,85.26,339.08,296.04,954.0,967.0,986.0,1061.0,1142.0,1240.0,1.95,2.85,12.0,12.15,14.7,8.73,57.6,11788,11735,11790,11969,2009.08,2029.29,2059.93,,,,,,,,299,0,0,60,59,52,359,59,52,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.6,0.08,0.31,0.0,0.04,30.0,0.6,0.4,,,,,305.0,807.0,8040.0,11693.0,7441.0,6660.0,6609.0,15518.0,16595.0,0.0,-0.0,0.0,,,100692,64,0.0006356016366742144361021729631,,0.0,99.67,,C,202607
11350,-1836.0,-2622.0,-1579.0,-1562.0,-2010.0,3073.0,4209.0,2375.0,2253.0,1907.0,0.78,0.78,0.78,0.78,0.78,60.0,120.0,75.0,104.0,182.0,0.23,0.21,0.2,0.19,0.17,0,0,0,0,0,656,21,0,677,-89,221,-14,0.46,0.51,0.45,0.62,0.64,0.62,0,2679,0,0.54,0.49,0.55,0.2,0.3,0.5,15,252,267,2176.39,0.3,0.27,176,-1499.0,0.7,-283,-107,0,1.0,0.0,43546,1263,110,0.74,0.05,435,0.26,0.2,18,0.15,0.4,0.6,16,469,201458.0,202695.0,204282.0,205078.0,205769.0,205666.0,53365.0,56438.0,60647.0,63022.0,65275.0,67182.0,-1432.08,-2045.16,-1231.62,-1218.36,-1567.8,-1499.0,2396.94,3283.02,1852.5,1757.34,1487.46,2155.45,964.86,1237.86,620.88,538.98,-80.34,656.45,1369.0,1429.0,1549.0,1624.0,1728.0,1910.0,13.8,25.2,15.0,19.76,30.94,20.94,0.0,19861,19772,19993,19979,2411.39,2467.44,2528.35,3876.09,3876.09,4069.89,-5.08,21.64,-1.95,4.87,0,2679,0,0,0,0,0,2679,0,0.2,0.3,0.5,0.0,252.04,0.0,84.01,88.88,766.27,138400.0,0.55,435.02,138400.0,76120.0,17.73,0.87,0.03,0.1,68.69,0.04,30.0,0.6,0.4,138000.0,83000.0,-396.25,11880.0,478.0,1250.0,14551.0,20348.0,14001.0,12030.0,11880.0,29191.0,38700.0,176.29,-283.31,-107.02,4.87,84.01,185807,0,0,88.88,451.1,893.0,1.98,C,202607
11380,702.0,-1599.0,-742.0,-753.0,-1336.0,5039.0,4594.0,3322.0,3081.0,1718.0,0.31,0.33,0.34,0.35,0.36,4.0,-80.0,-24.0,29.0,97.0,0.12,0.13,0.12,0.12,0.13,0,70,0,502,0,920,1,114,1035,-92,287,-323,0.4,0.47,0.42,0.62,0.57,0.58,1296,511,2431,0.6,0.53,0.58,0.2,0.3,0.5,-21,552,531,1181.54,0.3,0.27,96,-146.97,0.7,-28,68,20,1.0,20.0,27948,766,110,0.74,0.05,279,0.26,0.2,11,1.35,0.4,0.6,94,384,184890.0,190631.0,193626.0,196206.0,198534.0,198916.0,52814.0,57853.0,62447.0,65769.0,68850.0,70568.0,217.62,-527.67,-252.28,-263.55,-480.96,-261.37,1562.09,1516.02,1129.48,1078.35,618.48,1180.88,1779.71,988.35,877.2,814.8,137.52,919.52,1869.0,1873.0,1793.0,1769.0,1798.0,1895.0,0.48,-10.4,-2.88,3.48,12.61,0.66,114.4,16875,16783,17070,16747,2540.78,2592.74,2655.55,4121.48,4557.45,4557.45,-4.56,23.07,-39.34,-6.94,1296,511,2451,0,0,0,1296,511,2451,0.2,0.3,0.5,96.42,46.31,408.89,183.87,176.93,1211.51,155000.0,0.55,279.2,155000.0,85250.0,10.75,0.42,0.09,0.48,392.56,0.04,30.0,0.6,0.4,155000.0,93000.0,-444.0,13320.0,348.0,956.0,9226.0,15472.0,9893.0,8284.0,8381.0,19918.0,26764.0,95.7,-27.78,67.92,-6.94,183.87,149291,20,0.0001339665485528263592580932541,176.93,629.02,1419.33,2.26,C,202607
11410,1063.0,-1497.0,3.0,241.0,-787.0,3414.0,2929.0,1496.0,1882.0,600.0,0.4,0.4,0.41,0.42,0.42,-380.0,435.0,1408.0,295.0,-122.0,0.1,0.09,0.07,0.07,0.07,0,0,0,124,0,758,22,25,805,-44,174,120,0.35,0.33,0.29,,,,283,1055,-18,0.65,0.67,0.71,0.2,0.3,0.5,,,,860.96,0.3,0.0,0,-55.54,0.7,0,0,18,1.0,18.0,0,0,110,0.74,0.05,0,0.26,0.2,0,0.8,0.4,0.6,0,0,128635.0,133112.0,134544.0,136043.0,138166.0,137979.0,46449.0,49863.0,52792.0,54288.0,56170.0,56770.0,425.2,-598.8,1.23,101.22,-330.54,-80.34,1365.6,1171.6,613.36,790.44,252.0,838.6,1790.8,572.8,614.59,891.66,-78.54,758.26,5697.0,5317.0,5752.0,7160.0,7455.0,7333.0,-38.0,39.15,98.56,20.65,-8.54,22.36,24.8,12537,12493,12667,12787,3139.45,3258.67,3389.79,,,,,,,,283,1055,0,0,0,0,283,1055,0,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.55,0.12,0.32,0.0,0.04,30.0,0.6,0.4,,,,,235.0,553.0,5878.0,9373.0,6197.0,5380.0,5385.0,13302.0,24409.0,0.0,-0.0,0.0,,,93653,18,0.0001921988617556298249922586570,,0.0,446.0,,C,202607
11440,-128.0,-591.0,-1345.0,-275.0,-658.0,3924.0,3990.0,2868.0,2082.0,1215.0,0.42,0.43,0.44,0.44,0.44,52.0,135.0,570.0,-175.0,-286.0,0.16,0.17,0.15,0.15,0.16,0,0,0,656,0,953,9,131,1093,-208,-19,146,0.33,0.33,0.32,0.87,0.91,1.09,818,1329,131,0.67,0.67,0.68,0.2,0.3,0.5,12,387,399,1224.23,0.3,0.38,140,-130.84,0.7,-35,105,47,1.0,47.0,46322,9472,110,0.74,0.05,651,0.26,0.2,187,0.68,0.4,0.6,137,975,156885.0,160681.0,164080.0,165603.0,167410.0,167967.0,59248.0,63172.0,67162.0,70030.0,72112.0,73327.0,-53.76,-254.13,-591.8,-121.0,-289.52,-262.04,1648.08,1715.7,1261.92,916.08,534.6,1215.28,1594.32,1461.57,670.12,795.08,245.08,953.23,5174.0,5226.0,5361.0,5931.0,5756.0,5470.0,8.32,22.95,85.5,-26.25,-45.76,8.95,131.2,15422,15214,15195,15341,4560.94,4772.8,4933.13,5249.4,5224.7,4538.68,-11.94,-1.71,25.46,3.94,658,1299,123,245,85,55,903,1384,178,0.2,0.3,0.5,95.36,243.09,48.55,129.0,132.94,1226.32,154300.0,0.55,651.29,154300.0,84865.0,187.17,0.59,0.09,0.31,569.31,0.04,30.0,0.6,0.4,154000.0,92600.0,-442.09,13320.0,284.0,690.0,6087.0,11231.0,8001.0,6395.0,5924.0,15291.0,32735.0,139.56,-34.8,104.76,3.94,129.0,117444,47,0.0004001907291985967780388951330,132.94,1212.8,693.33,0.57,A,202607
11470,86.0,-1226.0,-1540.0,-1469.0,-1215.0,3091.0,3537.0,2529.0,1604.0,780.0,0.53,0.53,0.53,0.54,0.54,-98.0,-212.0,15.0,42.0,-7.0,0.08,0.09,0.09,0.1,0.1,18,0,137,0,0,654,-4,31,681,-328,190,182,0.48,0.5,0.46,,,,45,-31,128,0.52,0.5,0.54,0.2,0.3,0.5,,,,1223.7,0.3,0.0,0,-542.95,0.7,0,0,6,1.0,6.0,0,0,110,0.74,0.05,0,0.26,0.2,0,0.58,0.4,0.6,0,0,162867.0,166044.0,168355.0,169344.0,169479.0,169044.0,36345.0,39436.0,42973.0,45502.0,47106.0,47886.0,45.58,-649.78,-816.2,-793.26,-656.1,-573.95,1638.23,1874.61,1340.37,866.16,421.2,1228.11,1683.81,1224.83,524.17,72.9,-234.9,654.16,2194.0,2096.0,1884.0,1899.0,1941.0,1934.0,-7.84,-19.08,1.35,4.2,-0.7,-4.41,31.0,19196,18868,19058,19240,4310.79,4487.74,4606.54,,,,,,,,45,0,103,0,0,31,45,0,134,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.63,0.05,0.31,0.0,0.04,30.0,0.6,0.4,,,,,312.0,834.0,8309.0,12989.0,9106.0,7976.0,7692.0,19706.0,41067.0,0.0,-0.0,0.0,,,139431,6,0.00004303203735180842136970974891,,0.0,49.33,,C,202607
11500,-2839.0,-2377.0,-1703.0,-2737.0,-1820.0,6801.0,8264.0,6259.0,3814.0,2239.0,0.45,0.45,0.45,0.45,0.45,22.0,-92.0,40.0,3.0,96.0,0.11,0.11,0.1,0.11,0.1,14,0,10,805,158,1431,1,197,1629,-356,339,33,0.51,0.54,0.47,0.73,0.72,0.71,204,1035,248,0.49,0.46,0.53,0.2,0.3,0.5,19,164,183,2465.18,0.3,0.26,192,-835.44,0.7,-152,40,107,1.0,107.0,45362,1137,110,0.74,0.05,436,0.26,0.2,15,0.7,0.4,0.6,76,527,240135.0,244097.0,249984.0,254540.0,255617.0,256036.0,79371.0,86172.0,94436.0,100695.0,104509.0,106748.0,-1277.55,-1069.65,-766.35,-1231.65,-819.0,-1032.84,3060.45,3718.8,2816.55,1716.3,1007.55,2463.93,1782.9,2649.15,2050.2,484.65,188.55,1431.09,3009.0,3031.0,2939.0,2979.0,2982.0,3078.0,2.42,-10.12,4.0,0.33,9.6,1.25,197.4,19228,18872,19211,19244,2954.07,3050.02,3156.46,4047.7,4253.51,4466.19,-26.51,39.54,5.51,6.18,181,1072,210,131,108,145,312,1180,355,0.2,0.3,0.5,14.59,102.84,46.66,54.7,60.88,1690.62,151900.0,0.55,436.38,151900.0,83545.0,15.37,0.58,0.05,0.36,316.69,0.04,30.0,0.6,0.4,152000.0,91100.0,-434.93,13080.0,665.0,1861.0,16741.0,24346.0,15508.0,13408.0,12838.0,29418.0,40514.0,192.28,-152.05,40.23,6.18,54.7,193877,107,0.0005518963053894995280512902510,60.88,628.87,487.67,0.78,A,202607
11530,474.0,-1895.0,-966.0,-312.0,-1183.0,3231.0,4009.0,3997.0,2341.0,1314.0,0.49,0.48,0.48,0.48,0.48,104.0,70.0,208.0,-89.0,60.0,0.07,0.07,0.07,0.07,0.07,0,0,40,205,0,1064,5,49,1118,-238,116,-18,0.42,0.43,0.38,0.64,0.65,0.67,457,341,950,0.58,0.57,0.62,0.2,0.3,0.5,-5,269,264,1441.03,0.3,0.27,117,-322.72,0.7,-61,56,99,1.0,99.0,34796,2247,110,0.74,0.05,348,0.26,0.2,32,0.59,0.4,0.6,54,434,160378.0,164083.0,166197.0,169228.0,171257.0,171388.0,47740.0,50971.0,54980.0,58977.0,61318.0,62632.0,232.26,-909.6,-463.68,-149.76,-567.84,-371.72,1583.19,1924.32,1918.56,1123.68,630.72,1436.09,1815.45,1014.72,1454.88,973.92,62.88,1064.37,18353.0,18457.0,18527.0,18735.0,18646.0,18706.0,7.28,4.9,14.56,-6.23,4.2,4.94,49.0,13862,13624,13740,13722,2412.2,2475.59,2552.04,3788.42,3788.42,3803.37,-12.79,9.73,-2.29,-1.78,317,356,983,191,51,66,508,407,1049,0.2,0.3,0.5,33.93,37.9,197.32,89.72,87.94,1206.25,129300.0,0.55,347.61,129300.0,71115.0,31.55,0.63,0.08,0.28,222.29,0.04,30.0,0.6,0.4,129000.0,77600.0,-370.47,11160.0,318.0,849.0,9441.0,14464.0,9366.0,8738.0,8385.0,20798.0,27142.0,116.72,-60.99,55.73,-1.78,89.72,126134,99,0.0007848795725181156547798373159,87.94,576.18,552.0,0.96,A,202607
11545,-439.0,-495.0,-442.0,-405.0,-938.0,4556.0,4493.0,3701.0,1505.0,1825.0,0.3,0.3,0.29,0.29,0.29,-99.0,-401.0,-116.0,135.0,-103.0,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,791,-2,0,789,-132,62,5,0.55,0.53,0.51,0.76,0.76,0.73,-17,237,3,0.45,0.47,0.49,0.2,0.3,0.5,-3,25,22,948.4,0.3,0.3,85,-159.57,0.7,-34,51,8,1.0,8.0,14030,4086,110,0.74,0.05,156,0.26,0.2,64,1.16,0.4,0.6,61,281,99315.0,103432.0,107430.0,110689.0,111789.0,112676.0,37778.0,42334.0,46827.0,50528.0,52033.0,53858.0,-131.7,-148.5,-128.18,-117.45,-272.02,-159.57,1366.8,1347.9,1073.29,436.45,529.25,950.74,1235.1,1199.4,945.11,319.0,257.23,791.17,11854.0,11755.0,11354.0,11238.0,11373.0,11270.0,-1.98,-8.02,-2.32,2.7,-2.06,-2.34,0.0,6815,6683,6745,6750,2114.97,2129.24,2151.89,2797.27,2797.27,2937.13,-11.04,7.49,0.93,-0.87,0,219,0,12,29,11,12,248,11,0.2,0.3,0.5,-1.16,25.4,0.54,8.26,7.39,796.22,99900.0,0.55,155.73,99900.0,54945.0,63.74,0.46,0.12,0.41,253.95,0.04,30.0,0.6,0.4,100000.0,59900.0,-285.97,8520.0,268.0,574.0,6050.0,8720.0,5218.0,4665.0,4413.0,10066.0,10535.0,85.36,-33.51,51.85,-0.87,8.26,63703,8,0.0001255827826005054706999670345,7.39,339.66,73.0,0.21,S,202607
11560,2682.0,321.0,-570.0,-1129.0,-124.0,5786.0,5806.0,4156.0,3933.0,1803.0,0.44,0.45,0.45,0.45,0.45,55.0,-303.0,-141.0,177.0,507.0,0.05,0.05,0.05,0.05,0.05,0,0,0,621,0,2023,3,124,2150,-193,99,132,0.44,0.39,0.33,0.87,0.92,0.95,829,629,705,0.56,0.61,0.67,0.2,0.3,0.5,17,411,428,1924.94,0.3,0.38,219,225.04,0.7,60,279,0,1.0,0.0,46615,3683,110,0.74,0.05,655,0.26,0.2,73,0.41,0.4,0.6,72,800,153923.0,162391.0,168518.0,172104.0,174908.0,176587.0,58214.0,64000.0,69806.0,73962.0,77895.0,79698.0,1180.08,144.45,-256.5,-508.05,-55.8,100.84,2545.84,2612.7,1870.2,1769.85,811.35,1921.99,3725.92,2757.15,1613.7,1261.8,755.55,2022.82,15650.0,15705.0,15402.0,15261.0,15438.0,15945.0,2.75,-15.15,-7.05,8.85,25.35,2.95,124.2,14065,13872,13971,14103,4263.77,4449.15,4612.57,4909.32,4855.44,4831.7,-14.78,10.66,20.69,5.52,829,629,705,0,0,0,829,629,705,0.2,0.3,0.5,80.78,105.9,224.37,137.02,142.54,2292.51,164300.0,0.55,655.41,164300.0,90365.0,72.78,0.7,0.12,0.16,296.04,0.04,30.0,0.6,0.4,164000.0,98600.0,-470.73,14160.0,240.0,628.0,5486.0,10406.0,7698.0,6194.0,5943.0,16042.0,32715.0,219.44,59.86,279.3,5.52,137.02,100463,0,0,142.54,1221.08,721.0,0.59,A,202607
11590,-1210.0,-1563.0,-1188.0,-1460.0,-987.0,4013.0,4130.0,3551.0,2661.0,705.0,0.36,0.38,0.38,0.39,0.39,-555.0,-486.0,738.0,338.0,227.0,0.03,0.03,0.02,0.02,0.02,0,0,0,272,0,648,-1,54,701,-169,54,-43,0.33,0.31,0.28,1.12,1.18,0.71,771,387,1196,0.67,0.69,0.72,0.2,0.3,0.5,-11,516,505,1134.21,0.3,0.37,126,-432.66,0.7,-112,14,0,1.0,0.0,38551,687,110,0.74,0.05,528,0.26,0.2,13,0.8,0.4,0.6,104,645,164963.0,167766.0,170333.0,172696.0,173897.0,173615.0,60088.0,64101.0,68231.0,71782.0,74443.0,75148.0,-435.6,-593.94,-451.44,-569.4,-384.93,-487.06,1444.68,1569.4,1349.38,1037.79,274.95,1135.24,1009.08,975.46,897.94,468.39,-109.98,648.18,7254.0,6699.0,6213.0,6951.0,7289.0,7516.0,-16.65,-14.58,14.76,6.76,4.54,-1.03,54.4,15065,14896,14950,14907,3942.33,4144.97,4319.84,3504.97,3504.97,6118.13,-12.49,5.93,-4.27,-3.61,771,387,1196,0,0,0,771,387,1196,0.2,0.3,0.5,115.71,94.53,305.7,171.98,168.37,869.92,208000.0,0.55,527.76,208000.0,114400.0,13.22,0.55,0.12,0.33,434.36,0.04,30.0,0.6,0.4,208000.0,124800.0,-595.81,17880.0,254.0,620.0,6229.0,10733.0,7623.0,6264.0,6301.0,16103.0,31965.0,125.9,-112.06,13.84,-3.61,171.98,107533,0,0,168.37,827.44,784.67,0.95,A,202607
11620,-2565.0,-3362.0,-1722.0,-2221.0,-1878.0,9370.0,7022.0,9178.0,5312.0,2860.0,0.22,0.22,0.22,0.22,0.22,-126.0,-99.0,630.0,755.0,1097.0,0.02,0.03,0.02,0.02,0.02,0,876,58,0,0,968,9,187,1164,-162,135,-9,0.4,0.47,0.39,,,,1568,649,-4,0.6,0.53,0.61,0.2,0.3,0.5,,,,1493.48,0.3,0.0,0,-330.11,0.7,0,0,4,1.0,4.0,0,0,110,0.74,0.05,0,0.26,0.2,0,1.25,0.4,0.6,0,0,242154.0,248959.0,252619.0,260075.0,263166.0,264148.0,119863.0,129233.0,136255.0,145433.0,150745.0,153605.0,-564.3,-739.64,-378.84,-488.62,-413.16,-516.91,2061.4,1544.84,2019.16,1168.64,629.2,1484.65,1497.1,805.2,1640.32,680.02,216.04,967.74,10811.0,10685.0,10586.0,11216.0,11971.0,13068.0,-2.52,-2.97,12.6,15.1,21.94,8.83,186.8,14621,14459,14594,14585,2542.18,2637.13,2741.94,,,,,,,,1568,649,0,0,0,0,1568,649,0,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.44,0.16,0.39,0.0,0.04,30.0,0.6,0.4,,,,,363.0,971.0,9445.0,14156.0,8841.0,7464.0,7197.0,16580.0,21562.0,0.0,-0.0,0.0,,,108523,4,0.00003685854611464850768961418317,,0.0,739.0,,C,202607
11650,-529.0,-2178.0,-2277.0,808.0,407.0,1275.0,1991.0,812.0,2011.0,687.0,0.57,0.57,0.57,0.58,0.58,196.0,17.0,-67.0,-98.0,-30.0,0.3,0.28,0.28,0.26,0.26,2196,0,0,3397,0,351,2,1119,1472,-509,442,210,0.35,0.36,0.39,1.09,1.09,1.02,24,7719,3319,0.65,0.64,0.61,0.2,0.3,0.5,55,2651,2706,780.16,0.3,0.53,124,691.36,0.7,256,380,0,1.0,0.0,47986,11150,110,0.74,0.05,941,0.26,0.2,307,0.4,0.4,0.6,120,1368,155377.0,156123.0,155936.0,154471.0,157290.0,158384.0,42667.0,43942.0,45933.0,46745.0,48756.0,49443.0,-301.53,-1241.46,-1297.89,468.64,236.06,-427.24,726.75,1134.87,462.84,1166.38,398.46,777.86,425.22,-106.59,-835.05,1635.02,634.52,350.62,2185.0,2381.0,2398.0,2331.0,2233.0,2203.0,58.8,4.76,-18.76,-25.48,-7.8,2.3,1118.6,21559,21050,21492,21702,7310.42,7554.23,7733.74,6715.46,6911.68,7584.2,-38.84,52.03,41.77,18.32,24,7719,3319,0,0,0,24,7719,3319,0.2,0.3,0.5,3.4,1615.43,1032.54,883.79,902.11,2373.63,257900.0,0.55,941.01,257900.0,141845.0,307.29,0.71,0.04,0.25,504.54,0.04,30.0,0.6,0.4,258000.0,154700.0,-738.56,22200.0,155.0,437.0,4167.0,9198.0,7819.0,6403.0,5954.0,16817.0,57663.0,124.05,256.49,380.54,18.32,883.79,128635,0,0,902.11,2652.04,3687.33,1.39,B,202607
11680,-617.0,-652.0,-262.0,3166.0,4973.0,2926.0,2987.0,1593.0,3230.0,2465.0,0.57,0.58,0.59,0.6,0.62,502.0,19.0,-104.0,-127.0,118.0,0.22,0.21,0.22,0.21,0.21,0,0,19,386,0,2381,18,81,2480,-242,390,355,0.37,0.41,0.42,1.23,1.35,1.1,29,2311,334,0.63,0.59,0.58,0.2,0.3,0.5,125,663,788,1579.22,0.3,0.53,251,900.69,0.7,334,585,0,1.0,0.0,74427,10023,110,0.74,0.05,1460,0.26,0.2,276,0.34,0.4,0.6,142,1878,206524.0,208833.0,211168.0,212499.0,218895.0,226333.0,66073.0,68999.0,71986.0,73579.0,76809.0,79274.0,-351.69,-378.16,-154.58,1899.6,3083.26,819.69,1667.82,1732.46,939.87,1938.0,1528.3,1561.29,1316.13,1354.3,785.29,3837.6,4611.56,2380.98,3160.0,3662.0,3681.0,3577.0,3450.0,3568.0,110.44,3.99,-22.88,-26.67,24.78,17.93,81.0,27967,27725,28115,28470,8489.9,8792.81,8912.61,6880.15,6503.34,8123.36,-22.03,64.76,82.01,41.58,29,2311,334,0,0,0,29,2311,334,0.2,0.3,0.5,4.49,552.21,106.55,221.08,262.66,2742.57,276200.0,0.55,1459.51,276200.0,151910.0,276.23,0.74,0.04,0.22,588.12,0.04,30.0,0.6,0.4,276000.0,165700.0,-791.08,23760.0,249.0,649.0,6466.0,12086.0,10064.0,7917.0,7395.0,20804.0,74650.0,251.1,334.16,585.26,41.58,221.08,184646,0,0,262.66,2724.81,891.33,0.33,S,202607
11710,-1279.0,-1956.0,859.0,-2258.0,-620.0,4833.0,5568.0,3211.0,4667.0,2580.0,0.48,0.49,0.5,0.5,0.5,84.0,-124.0,-35.0,-131.0,150.0,0.11,0.11,0.12,0.12,0.11,0,210,0,18,120,1539,-2,70,1607,-54,181,-248,0.37,0.38,0.41,1.09,1.11,1.05,1265,2678,1909,0.63,0.62,0.59,0.2,0.3,0.5,-35,1318,1283,2053.87,0.3,0.44,271,-446.77,0.7,-138,133,0,1.0,0.0,82004,11431,110,0.74,0.05,1335,0.26,0.2,262,0.63,0.4,0.6,241,1838,252212.0,255766.0,259378.0,263448.0,265857.0,267817.0,68861.0,73694.0,79262.0,82473.0,87140.0,89720.0,-613.92,-958.44,429.5,-1129.0,-310.0,-516.37,2319.84,2728.32,1605.5,2333.5,1290.0,2055.43,1705.92,1769.88,2035.0,1204.5,980.0,1539.06,3868.0,3952.0,3828.0,3793.0,3662.0,3812.0,9.24,-13.64,-4.2,-15.72,16.5,-1.56,69.6,29831,29777,29958,29710,5938.15,6198.91,6389.55,5458.69,5606.97,6069.67,-4.36,22.9,-53.38,-11.61,1265,2678,1909,0,0,0,1265,2678,1909,0.2,0.3,0.5,173.74,552.9,591.31,439.32,427.71,2034.81,206400.0,0.55,1335.03,206400.0,113520.0,261.54,0.61,0.04,0.35,1000.96,0.04,30.0,0.6,0.4,206000.0,123800.0,-591.04,17760.0,346.0,957.0,8509.0,16840.0,12757.0,10541.0,10481.0,27826.0,68820.0,271.11,-137.61,133.5,-11.61,439.32,213808,0,0,427.71,2398.01,1950.67,0.81,A,202607
